new_sku_id,product_type,price_scale,mean_analogue_price,new_sku_price,top1_similarity,analogue_RMSE,analogue_MAE,analogue_MASE,analogue_Bias,bayesian_RMSE,bayesian_MAE,bayesian_MASE,bayesian_Bias,naive_RMSE,naive_MAE,naive_MASE,naive_Bias,random_RMSE,random_MAE,random_MASE,random_Bias,oracle_RMSE,oracle_MAE,oracle_MASE,oracle_Bias
0189626001,Skirt,1.033590168847789,0.015380440496578775,0.014880598674544634,1.0000000000000004,27.147669031480877,24.394734186264632,0.8136111631949121,-24.394734186264632,7.625749727944074,6.852453423108049,0.22854246157160474,-6.852453423108049,32.76699476357916,29.98328352633545,1.0,-29.98328352633545,51.6405848146591,49.75,1.6592578980318382,-49.75,8.874119674649425,7.75,0.2584773609999346,7.25
0198714001,Leggings/Tights,0.9292393178876209,0.011767231218784978,0.012663294581136166,0.9999999999999996,8.229450504903747,7.8188269752189985,0.6086703173933321,3.3853164296267866,2.3116434002538617,2.196299712140168,0.17097480825655395,0.9509315813558381,14.61742157205241,12.845750403442711,1.0,11.931818181818183,7.566372975210778,5.75,0.4476188482113881,-5.75,6.745368781616021,4.5,0.35031040294804283,-3.0
0201219001,Underwear Tights,1.0091663763708507,0.020189620665657732,0.020006235976929146,1.0,60.68345638761644,53.60337816814088,0.818331546702604,-53.60337816814088,17.045914715622587,15.05712869891597,0.22986841199511335,-15.05712869891597,71.86808897149099,65.50325278810409,1.0,-65.50325278810409,76.23483455743838,65.75,1.0037669459361676,-65.75,27.70830200499482,18.75,0.2862453267878805,10.75
0204892032,Hat/beanie,1.751604380365375,0.013853456232220654,0.00790900981266723,1.0,1.5601470321850748,1.1241853408577334,0.6317696154937635,-0.5731929101335488,0.43824354836659407,0.31578239911734074,0.17746337513869756,-0.161009244419536,1.9304515328873038,1.7794229309035687,1.0,1.2896735003796507,3.122498999199199,2.75,1.5454448474503948,-1.25,1.5811388300841898,1.0,0.5619799445274163,-1.0
0212042036,Sneakers,1.1985687504422349,0.012539828047235049,0.010462335216572465,0.9999999999999998,1.5900627819781428,1.2771269343169802,0.5192687326852294,0.9475025731452283,0.4466468488702646,0.35874352087555605,0.14586200356326665,0.2661524081868618,2.65033608702281,2.4594720496894418,1.0,2.4594720496894418,3.3541019662496847,2.75,1.118126144327293,1.75,1.0,0.5,0.20329566260496237,-0.5
0212629040,Dress,1.072997184947122,0.02087603270187204,0.01945581311371364,0.9999999999999996,18.49571275871212,17.676705028587573,2.402537377391512,11.897891397991131,5.195424932222506,4.965366581063926,0.6748700498290765,3.342104325278408,8.840627139136867,7.357515098383012,1.0,5.6926504967855065,12.30853362509117,10.5,1.4271122599949029,-10.5,7.44983221287567,6.5,0.8834504466635112,-6.5
0213690001,Hair string,1.4389306501168184,0.0027644629901951673,0.0019211926509250022,1.0000000000000002,47.10421119341403,35.21736827028048,1.007680694449764,-32.74217538157815,13.231519998150013,9.892519177045083,0.28305637484543944,-9.197240275724202,46.58996029383452,34.94893617021277,1.0,-34.94893617021277,53.23297850017412,42.75,1.223213198587605,-42.75,48.0702610768862,36.75,1.0515341531718008,-17.75
0215337039,T-shirt,1.0144143660511193,0.007959270137222443,0.007846172534214043,0.9999999999999999,40.6651028109102,36.437745233762826,3.56390024443179,36.437745233762826,11.422781688457917,10.235321694877197,1.0010955742785925,10.235321694877197,10.903525592905797,10.224120411533088,1.0,-7.720373428172234,16.101242188104617,11.75,1.1492431159892913,11.75,18.748333259252675,17.5,1.711638683388306,-13.5
0218829014,Gloves,0.9583989445096103,0.029330968511710787,0.030604132735891878,1.0,14.38138671635433,10.629562855200916,0.7675319459361141,-9.8055226439741,4.039715369762455,2.985832262696889,0.21559886121800972,-2.7543602932511537,17.21388692200692,13.849016853932584,1.0,-13.849016853932584,15.173990905493518,12.75,0.9206429694234572,-12.75,16.03901493234544,14.25,1.0289539070026874,-10.25
0219075023,Trousers,0.9903787256496333,0.04356878989501156,0.043992049472218686,1.0,3.668932732432578,2.7692426746794876,0.31345879721679504,-2.5009915461426706,1.0305990821439832,0.7778771558088453,0.08805022393730204,-0.7025257152086162,9.097383920930113,8.834471066907776,1.0,8.834471066907776,5.5677643628300215,5.0,0.5659648395622727,-3.5,5.722761571129799,3.75,0.42447362967170454,3.75
0224314017,Hat/beanie,0.9181402184300816,0.014286226897492172,0.015559961986982817,1.0,4.549674590458751,3.681430808752153,0.273502341035783,-2.6515666468651196,1.277998480465937,1.0341097777393649,0.07682650029095,-0.7448220918160406,15.559685925894348,13.46032649962035,1.0,-13.46032649962035,14.45683229480096,13.5,1.0029474396762046,-9.5,11.895377253370318,10.0,0.7429240293897812,5.5
0228257004,Underwear Tights,1.2134573695592403,0.009028037778592249,0.007439929910246019,0.9999999999999998,21.63353624453659,18.210009952892545,0.9582575233799916,-17.25926898717255,6.076836023746228,5.115171335082172,0.26917346162359296,-4.848109266059701,21.85776725481856,19.00325278810409,1.0,-19.00325278810409,31.77262973063451,28.5,1.499743244895464,-28.5,16.5,13.25,0.6972490524514,-2.25
0237347004,Hoodie,1.1003456016614288,0.03414354241823397,0.031029834959743655,0.9999999999999996,9.80952255943904,6.703840654614369,0.09070837653715066,6.418019744333771,2.755483865010961,1.8831013074759415,0.025479881049761358,1.8028145349252132,80.0815833331813,73.90541988003427,1.0,-73.90541988003427,89.47904782685163,83.0,1.1230570117148153,-83.0,34.93207694941714,30.75,0.416072326629284,-21.75
0237347055,Hoodie,1.0206184414566482,0.03299641271157773,0.03232982216594534,1.0,26.365952550768547,25.374744380244532,10.213348287732826,25.374744380244532,7.406166446845098,7.127737185461947,2.8689180583519174,7.127737185461947,2.973714801958018,2.484468723221937,1.0,-0.1554198800342761,10.14889156509222,9.0,3.6225048501832284,-9.0,21.777281740382566,17.75,7.144384565639145,17.75
0241412038,Leggings/Tights,1.16664767329615,0.028162746742172232,0.024139890205758123,0.9999999999999999,7.542301054616788,6.780060380942292,0.26517569489907633,1.1255312381515843,2.1186238917462874,1.9045113429613174,0.07448755474693153,0.3161604601549364,28.007560609323434,25.568181818181817,1.0,-25.568181818181817,41.611296543126365,39.0,1.5253333333333334,-39.0,36.40741682679506,33.5,1.3102222222222224,-33.5
0249136020,Trousers,1.002850585179277,0.04731166883803198,0.047177186250107424,1.0,2.718156954343963,2.4413061335823247,0.2548662191301359,-0.9313294414808538,0.7635272343662812,0.685760149882675,0.07159163458711677,-0.26160939367439673,11.113114696404006,9.57877486437613,1.0,9.084471066907776,4.06201920231798,3.5,0.3653911955918964,-3.5,5.123475382979799,4.25,0.4436893089330171,-4.25
